"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time_Fall,Flower Time_Late fall or early winter,Flower Time_Late spring or early summer,Flower Time_Late summer or early fall,Flower Time_Late winter or early spring,Flower Time_Other,Flower Time_Spring,Flower Time_Summer,Flower Time_Winter,Flower Time_Year Round,Flowering Tree,Flowers,Flowers_Blooms on new wood,Flowers_Blooms on old wood,Flowers_Fragrant,Flowers_Inconspicuous,Flowers_Malodorous,Flowers_Nocturnal,Flowers_Other,Flowers_Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit_Dehiscent,Fruit_Edible to birds,Fruit_Indehiscent,Fruit_Other,Fruit_Pops open explosively when ripe,Fruit_Showy,Fruiting Time_Fall,Fruiting Time_Late fall or early winter,Fruiting Time_Late spring or early summer,Fruiting Time_Late summer or early fall,Fruiting Time_Late winter or early spring,Fruiting Time_Other,Fruiting Time_Spring,Fruiting Time_Summer,Fruiting Time_Winter,Fruiting Time_Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves_Broadleaf,Leaves_Deciduous,Leaves_Evergreen,Leaves_Fragrant,Leaves_Glaucous,Leaves_Good fall color,Leaves_Malodorous,Leaves_Needled,Leaves_Other,Leaves_Semi-evergreen,Leaves_Spring ephemeral,Leaves_Unusual foliage color,Leaves_Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,True,,Amelanchier,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,0.0,True,,,,,,True,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,True,,True,,,canadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/173043/Shadblow-Service-Berry-Amelanchier-canadensis-Glenn-Form/', 'https://garden.org/plants/view/610917/Shadblow-Serviceberry-Amelanchier-canadensis-Rainbow-Pillar/', 'https://garden.org/plants/view/75228/Juneberry-Amelanchier-canadensis/']",,,,,,,,,,,,True,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amorpha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,californica,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/144779/Indigo-Bush-Amorpha-californica/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,True,,True,,,,,,,,True,True,,Amorpha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,Perennial,,Zone 9b,True,1.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,True,,,,,,,,,True,True,True,,,,,,,,,,,,,12 - 48 inches,12 - 24 inches,,,,,,,,True,,,,,True,,,,,,,,,,,,,,True,,,True,,canescens,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/75233/Leadplant-Amorpha-canescens/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Ambrosia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,15 inches,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,cheiranthifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127381/Rio-Grande-ragweed-Ambrosia-cheiranthifolia/'],,,,,,,,,,,,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chamissonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/202185/Silver-Beach-Bur-Ambrosia-chamissonis/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,chenopodiifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/150050/San-Diego-Ambrosia-Ambrosia-chenopodiifolia/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Amsonia,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,Perennial,,Zone 9b,,0.0,,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,2 to 3 feet,2 to 3 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ciliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/75239/Bluestar-Amsonia-ciliata/', 'https://garden.org/plants/view/75240/Blue-Star-Amsonia-ciliata-var-tenuifolia-Georgia-Pancake/', 'https://garden.org/plants/view/79890/Texas-Bluestar-Amsonia-ciliata-var-texana/', 'https://garden.org/plants/view/229165/Blue-Star-Amsonia-ciliata-Spring-Sky/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,True,,,,True,True,,,True,,,,,,,,,True,,Ampelopsis,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Perennial,,Zone 9a,,1.0,True,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,True,,,,,,,True,,,True,,,,,,,,,,True,True,,,,12 to 24 feet or higher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,cordata,,,,,,,True,,,,,,,,,True,,,,,,,,,,True,,['https://garden.org/plants/view/79882/Heartleaf-peppervine-Ampelopsis-cordata/'],,,,True,,,,,,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confertiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79848/Weakleaf-bur-ragweed-Ambrosia-confertiflora/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,cordifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127383/Tucson-bur-ragweed-Ambrosia-cordifolia/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,deltoidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79849/Triangle-bur-ragweed-Ambrosia-deltoidea/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,0.0,,,,,,True,,,,True,True,,,,,,,,True,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,Ambrosia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,True,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,,True,,,,,,,True,,,,,,,,,,,,,,,1 to 2 feet,2 to 3 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,dumosa,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/79850/White-Bur-Sage-Ambrosia-dumosa/'],,,,,,,,,,,,,,,,True,True,
,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,True,,,True,,,,True,,,,,,True,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,,True,,Amyris,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,Perennial,,Zone 11,,0.0,,,,Zone 9a -6.7 °C (20 °F) to -3.9 °C (25 °F),,,,,,,,,,,,,,,,,,,,,,,,,,True,,10 feet to 15 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,elemifera,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,,['https://garden.org/plants/view/123071/Torchwood-Amyris-elemifera/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,eriocentra,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127385/Woollyfruit-Burr-Ragweed-Ambrosia-eriocentra/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,Amaranthus,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Annual,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 to 3 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,fimbriatus,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/127465/Fringed-Amaranth-Amaranthus-fimbriatus/'],,,,,,,,,,True,True,,,,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,True,,,,True,True,,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,True,True,,Amorpha,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,Perennial,,Zone 9b,,1.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,6 - 12 feet,4 - 6 feet,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,True,True,True,fruticosa,,,,,,,,,,,,,,,,True,,,,,,True,,,,True,,['https://garden.org/plants/view/79877/Indigo-Bush-Amorpha-fruticosa/'],,,,,,,,,True,,,,,True,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grayi,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127386/Woollyleaf-burr-ragweed-Ambrosia-grayi/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hispida,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127387/Coastal-ragweed-Ambrosia-hispida/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,,True,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Amsonia,,,,,,,,True,,,True,,,,,,,,,,,,,,,True,,,,,,,,Perennial,,Zone 9b,,0.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,True,,,True,,,,,,,,,,,,,,,2 to 3 feet,2 to 3 feet,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,hubrichtii,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,"['https://garden.org/plants/view/75241/Blue-Star-Amsonia-hubrichtii/', 'https://garden.org/plants/view/788544/Stiff-Blue-Star-Amsonia-hubrichtii-Halfway-to-Arkansas/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,True,,Amelanchier,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,0.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,True,,,,,,,,,True,,,,,,,,,,,True,,,,2 to 5 feet (60-150 cm),,,,,,,,,,,,True,,,,,,,,,,,,,,True,,True,,,True,,humilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/79859/Low-Serviceberry-Amelanchier-humilis/', 'https://garden.org/plants/view/171159/Dwarf-serviceberry-Amelanchier-humilis-Rajamaki/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Amaranthus,,,,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,Annual,,Zone 11,,0.0,True,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,,,,True,,,,,,,True,,,,,,,,,,,,,,,2 to 6 feet,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,True,True,,hybridus,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,['https://garden.org/plants/view/79837/Rough-Pigweed-Amaranthus-hybridus/'],,,,,,,,,,,True,,True,,,,,
,,,,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Amsonia,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,Perennial,,Zone 9b,,0.0,True,,,Zone 5b -26.1 °C (-15 °F) to -23.3 °C (-10 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,24 - 48 inches,24 - 48 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,illustris,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/75242/Shining-Blue-Star-Amsonia-illustris/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,ilicifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127389/Hollyleaf-Bur-Ragweed-Ambrosia-ilicifolia/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,Amelanchier,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,interior,,,,,,,,,,,,,,,,,,,,,,,,True,,,,['https://garden.org/plants/view/79860/Pacific-Serviceberry-Amelanchier-interior/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,True,,True,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Amsonia,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,Perennial,,Zone 8b,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,12 inches,10 - 12 inches,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,jonesii,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/200768/Jones-Bluestar-Amsonia-jonesii/'],,,,,,,,,,True,True,,,,,True,,
,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,True,,,,True,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,,True,,Amelanchier,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,True,,Perennial,,Zone 8b,,1.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,15-40ft,15-40ft,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,laevis,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,"['https://garden.org/plants/view/75230/Allegheny-Serviceberry-Amelanchier-laevis/', 'https://garden.org/plants/view/119127/Allegheny-Serviceberry-Amelanchier-laevis-Snowflakes/', 'https://garden.org/plants/view/128417/Allegheny-Serviceberry-Amelanchier-laevis-Snowcloud/', 'https://garden.org/plants/view/140094/Allegheny-Serviceberry-Amelanchier-laevis-Prince-Charles/', 'https://garden.org/plants/view/163409/Allegheny-Serviceberry-Amelanchier-laevis-Spring-Flurry/']",,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambrosia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linearis,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127390/Streaked-Burr-Ragweed-Ambrosia-linearis/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Amsonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,longiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/79892/Tubular-Bluestar-Amsonia-longiflora-var-salpignantha/', 'https://garden.org/plants/view/79891/Tubular-Bluestar-Amsonia-longiflora/']",,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Amsonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,Zone 6b -20.6 °C (-5 °F) to -17.8 °C (0 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,2 to 3',1 to 2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ludoviciana,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79893/Louisiana-Bluestar-Amsonia-ludoviciana/'],,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amsinckia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lycopsoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/124721/Tarweed-Fiddleneck-Amsinckia-lycopsoides/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Amorpha,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,Perennial,,Zone 8b,,0.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,,,,,,,,True,True,,,,,,,,,,,,True,12 - 24 inches,6 - 18 inches,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,nana,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/79878/Fragrant-false-indigo-Amorpha-nana/'],,,,,,,,,,,True,,,,,True,,
