"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time_Fall,Flower Time_Late fall or early winter,Flower Time_Late spring or early summer,Flower Time_Late summer or early fall,Flower Time_Late winter or early spring,Flower Time_Other,Flower Time_Spring,Flower Time_Summer,Flower Time_Winter,Flower Time_Year Round,Flowering Tree,Flowers,Flowers_Blooms on new wood,Flowers_Blooms on old wood,Flowers_Fragrant,Flowers_Inconspicuous,Flowers_Malodorous,Flowers_Nocturnal,Flowers_Other,Flowers_Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit_Dehiscent,Fruit_Edible to birds,Fruit_Indehiscent,Fruit_Other,Fruit_Pops open explosively when ripe,Fruit_Showy,Fruiting Time_Fall,Fruiting Time_Late fall or early winter,Fruiting Time_Late spring or early summer,Fruiting Time_Late summer or early fall,Fruiting Time_Late winter or early spring,Fruiting Time_Other,Fruiting Time_Spring,Fruiting Time_Summer,Fruiting Time_Winter,Fruiting Time_Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves_Broadleaf,Leaves_Deciduous,Leaves_Evergreen,Leaves_Fragrant,Leaves_Glaucous,Leaves_Good fall color,Leaves_Malodorous,Leaves_Needled,Leaves_Other,Leaves_Semi-evergreen,Leaves_Spring ephemeral,Leaves_Unusual foliage color,Leaves_Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,micrantha,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127889/Brown-Fritillary-Fritillaria-micrantha/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Fraxinus,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,Zone 6b,,1.0,True,,,Zone 2 -45.6 °C (-50 °F) to -42.8 °C (-45°F),,,True,,,True,,,,,,,True,,,,,,True,,,,,,,,,50 to 75 feet,35 to 50 feet,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,,,nigra,,,,,,True,True,,,,,,,,,,,,,,,True,,True,,,True,"['https://garden.org/plants/view/82114/Black-ash-Fraxinus-nigra/', 'https://garden.org/plants/view/735981/Ash-Fraxinus-nigra-Fallgold/']",,,True,,,,True,True,True,,,,True,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ojaiensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127890/Ojai-Fritillary-Fritillaria-ojaiensis/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,True,,,,,,True,,,True,,,,,,,,,,,,,,,,True,True,,Fraxinus,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,True,,Perennial,,Zone 9b,,1.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,,,,,,,True,,,,,,,,,,,,,,,40 - 60 feet,20 - 40 feet,,,,,,,,,,True,,,,,,,,,,,,,,,True,True,,,True,True,True,pennsylvanica,,,,,,True,,,,,,,True,,,,,,,,,True,,True,,True,,"['https://garden.org/plants/view/76592/Green-Ash-Fraxinus-pennsylvanica/', 'https://garden.org/plants/view/76593/Green-Ash-Fraxinus-pennsylvanica-Patmore/', 'https://garden.org/plants/view/76594/Green-Ash-Fraxinus-pennsylvanica-Summit/', 'https://garden.org/plants/view/137618/Green-Ash-Fraxinus-pennsylvanica-Cimmaron/', 'https://garden.org/plants/view/159689/Aerial-Green-Ash-Fraxinus-pennsylvanica-Aerial/', 'https://garden.org/plants/view/177045/Green-Ash-Fraxinus-pennsylvanica-Urbanite/', 'https://garden.org/plants/view/736017/Ash-Fraxinus-pennsylvanica-Prairie-Spire/', 'https://garden.org/plants/view/739258/Ash-Fraxinus-pennsylvanica-Foothills/', 'https://garden.org/plants/view/752586/Green-Ash-Fraxinus-pennsylvanica-Cardon/', 'https://garden.org/plants/view/752587/Green-Ash-Fraxinus-pennsylvanica-Marshall-s-Seedless/', 'https://garden.org/plants/view/752588/Green-Ash-Fraxinus-pennsylvanica-Dakota-Centennial/', 'https://garden.org/plants/view/752589/Green-Ash-Fraxinus-pennsylvanica-Kindred/', 'https://garden.org/plants/view/752590/Green-Ash-Fraxinus-pennsylvanica-Bergeson/', 'https://garden.org/plants/view/752591/Green-Ash-Fraxinus-pennsylvanica-Oahe/']",,,,,,,,True,True,,True,,True,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pinetorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127891/Pinewoods-Fritillary-Fritillaria-pinetorum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pluriflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/82127/Adobe-lily-Fritillaria-pluriflora/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pudica,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/82128/Golden-bells-Fritillaria-pudica/', 'https://garden.org/plants/view/751884/Golden-bells-Fritillaria-pudica-Richard-Britten/']",True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purdyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127892/Purdys-Fritillary-Fritillaria-purdyi/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,Frangula,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,Perennial,,,True,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 feet,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,purshiana,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,['https://garden.org/plants/view/82099/Cascara-Frangula-purshiana/'],,,,,,,,,True,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,True,True,,True,,,,,,,,True,True,,Fraxinus,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,Zone 7b,,0.0,True,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,True,True,,True,,,,,,,True,,True,,,,True,,,,,,,,,50 to 75 feet,35 to 50 feet,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,,quadrangulata,,,,,,True,,,,,,,,,,,,,,,,,,True,,True,True,['https://garden.org/plants/view/76596/Blue-Ash-Fraxinus-quadrangulata/'],,,,,,,,,,,,,True,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recurva,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/82129/Scarlet-fritillary-Fritillaria-recurva/', 'https://garden.org/plants/view/751885/Scarlet-fritillary-Fritillaria-recurva-Sensational/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,True,True,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,True,,Frasera,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone 8b,,0.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,True,,,,,,,,,,,,,,,,,,,,,,,24 - 72 inches,6 - 12 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,speciosa,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,['https://garden.org/plants/view/82104/Monument-Plant-Frasera-speciosa/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,striata,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/82130/Striped-Abobe-Lily-Fritillaria-striata/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,0.0,,True,,,,,,,,True,,,,,,,,,True,,,,,,True,,,True,,,,,,,,,,,,,,,,True,True,,Fragaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,1 to 2 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vesca,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/76585/Alpine-Strawberry-Fragaria-vesca-subsp-vesca-Semperflorens/', 'https://garden.org/plants/view/111005/Alpine-Strawberry-Fragaria-vesca-subsp-vesca-Yellow-Wonder/', 'https://garden.org/plants/view/478507/Woodland-Strawberry-Fragaria-vesca-subsp-bracteata/', 'https://garden.org/plants/view/76583/Woodland-Strawberry-Fragaria-vesca/', 'https://garden.org/plants/view/76584/Alpine-Strawberry-Fragaria-vesca-subsp-vesca-Alexandria/', 'https://garden.org/plants/view/82088/Woodland-strawberry-Fragaria-vesca-subsp-americana/', 'https://garden.org/plants/view/112186/Variegated-Alpine-Strawberry-Fragaria-vesca-Variegata/', 'https://garden.org/plants/view/112878/Alpine-Strawberry-Fragaria-vesca-Improved-Rugen/', 'https://garden.org/plants/view/125505/Alpine-Strawberry-Fragaria-vesca-Mignonette/', 'https://garden.org/plants/view/139225/Alpine-Strawberry-Fragaria-vesca-Italian-Alpine/', 'https://garden.org/plants/view/153730/Alpine-Strawberry-Fragaria-vesca-Golden-Alexandria/', 'https://garden.org/plants/view/610588/Alpine-Strawberry-Fragaria-vesca-Pineapple-Crush/', 'https://garden.org/plants/view/610589/Alpine-Strawberry-Fragaria-vesca-White-Soul/', 'https://garden.org/plants/view/678909/Strawberry-Fragaria-vesca-Attila/', 'https://garden.org/plants/view/220085/California-Strawberry-Fragaria-vesca-subsp-californica/']",,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,True,,True,,,,,,,,,True,,,,,,True,,,True,,,,True,,,,,,,,,,,,True,True,,Fraxinus,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,True,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 to 50 feet,30 to 40 feet,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,velutina,,,,,,,,,,,,,,,,,,,,,,,,True,,,,['https://garden.org/plants/view/82117/Velvet-ash-Fraxinus-velutina/'],,,,,,,,,,True,,,True,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fragaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,virginiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/82091/Mountain-Strawberry-Fragaria-virginiana-subsp-glauca/', 'https://garden.org/plants/view/82090/Wild-Strawberry-Fragaria-virginiana/', 'https://garden.org/plants/view/82092/Virginia-Strawberry-Fragaria-virginiana-subsp-platypetala/', 'https://garden.org/plants/view/172662/Virginia-Strawberry-Fragaria-virginiana-subsp-grayana/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Fritillaria,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viridea,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/127894/San-Benito-Fritillary-Fritillaria-viridea/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,True,,,,,,,,,,,,,True,,Funastrum,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,to 12 feet,to 12 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clausum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/147105/White-Twinevine-Funastrum-clausum/'],,,,True,,,,,,True,,,,,,True,,
True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Furcraea,,,,,True,,,,,,True,,,,Up to 20 feet,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,True,,,Zone 9b -3.9 °C (25 °F) to -1.1 °C (30 °F),,,,,True,,,,,True,,,,,,,,,,,,,,,,,,4 to 5 feet,6 to 8 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,selloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/164663/Sword-Lily-Furcraea-selloa/'],,,,,,,,,,True,True,,,,True,True,,
True,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,True,,True,,True,,,,,,,,,,0.0,,,,True,,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Gaillardia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,True,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,aestivalis,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,"['https://garden.org/plants/view/76602/Indian-Firewheel-Gaillardia-aestivalis/', 'https://garden.org/plants/view/663611/Lanceleaf-Blanketflower-Gaillardia-aestivalis-Homestead-Purple/', 'https://garden.org/plants/view/551100/Blanket-Flower-Gaillardia-aestivalis-Grape-Sensation/', 'https://garden.org/plants/view/663610/Lanceleaf-Blanketflower-Gaillardia-aestivalis-Homestead-Pink-with-Yellow-Center/']",,,,,,,,,,,True,,,,,,True,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Galphimia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 to 18 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,angustifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/122166/Thryallis-Galphimia-angustifolia/'],,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,True,,True,True,True,True,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,Galium,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Annual,,,True,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,32-40 inches (80-100 cm),40 inches (100 cm),,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,aparine,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/82161/Cleavers-Galium-aparine/'],,,,,,,,,,True,True,,,,,,,
,,,,,,,,,,,,,True,True,,True,,,,,,,True,,,True,,,,,1.0,,,,,,,,,True,,,,,,,True,,,True,,True,True,True,,,,,,,,,,0.0,,,,,,True,True,,,True,True,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,True,,Gaillardia,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,Perennial,,,True,1.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,True,,,,,,,,,True,,,,,,,,,,,,,,,12 - 24 inches,12 - 18 inches,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,True,True,True,aristata,,True,,,,,,,,,,,True,,,True,,,,,,,,,,,,"['https://garden.org/plants/view/82147/Blanket-Flower-Gaillardia-aristata/', 'https://garden.org/plants/view/76603/Blanket-Flower-Gaillardia-aristata-Bijou/', 'https://garden.org/plants/view/92502/Blanket-Flower-Gaillardia-aristata-Maxima-Aurea/', 'https://garden.org/plants/view/540916/Blanket-Flower-Gaillardia-aristata-Sunrita/', 'https://garden.org/plants/view/546374/Gaillardia-Gaillardia-aristata-Granada-Yellow-Crimson/', 'https://garden.org/plants/view/660809/Blanket-Flower-Gaillardia-aristata-Gallo-Yellow-Trumpet/', 'https://garden.org/plants/view/739263/Blanket-Flower-Gaillardia-aristata-Sunburst-Burgundy-Silk/', 'https://garden.org/plants/view/739264/Gaillardia-Gaillardia-aristata-Sunburst-Tangerine/', 'https://garden.org/plants/view/739265/Gaillardia-Gaillardia-aristata-Sunburst-Yellow/', 'https://garden.org/plants/view/781030/Blanket-Flower-Gaillardia-aristata-Sunrita-Burgundy/', 'https://garden.org/plants/view/793903/Blanket-Flower-Gaillardia-aristata-Sunrita-Peach/']",,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaylussacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baccata,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/82204/Huckleberry-Gaylussacia-baccata/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,True,,,,True,,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Galium,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 8b,,0.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,12 to 36 inches,12 to 18 inches,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,boreale,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,['https://garden.org/plants/view/76612/Northern-Bedstraw-Galium-boreale/'],,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,True,,Gaylussacia,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,Perennial,,Zone 8b,,0.0,True,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,True,,,,,,,,,,,,,,,,,,,,True,,,,,18 inches,"3 feet, will colonize a large area over time",,,,,,,True,,,,,,True,,,,,,,,,,,,,,True,,True,,,brachycera,,,,True,,,True,,,,,,,,,,,,,True,,,,,,True,,['https://garden.org/plants/view/82205/Box-Huckleberry-Gaylussacia-brachycera/'],,,True,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garrya,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buxifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/129450/Dwarf-Silk-Tassel-Garrya-buxifolia/'],,,,,,,,,,,,,,,,,,
